id,name,god_0,god_1,god_2,city,addr,religion,reg_type,tel,principal,others,longitude,latitude
1757484,松山順安宮,薛千歲,,,臺北市,臺北市信義區敦厚里松隆路臨45號,道教,補辦登記,02-27618276,林忠信(代),,121.568496704102,25.0445003509521
1757485,中坡福壽宮,福德正神,,,臺北市,臺北市信義區中坡里福德街221巷14號,道教,補辦登記,02-27271524,李治雄,,121.586898803711,25.0398597717285
1757514,福興宮,福德正神,,,新北市,新北市板橋區湳興里南雅西路一段174巷1弄15號,道教,正式登記,02-29699489,胡崇浩,,121.453285217285,25.0079612731934
1757520,興雅福德宮,福德正神,,,臺北市,臺北市信義區永吉路30巷30號,道教,正式登記,02-27466032,林水勝,,121.57991027832,25.0461273193359
1757530,林口頂福巖,顯應祖師,,,新北市,新北市林口區頂福里頂福20之16號,道教,正式登記,02-26033366,吳錦堂,,121.357398986816,25.0920906066895
1757534,妙法寺,普庵祖師,,,新北市,新北市新店區張南里環河路19巷17號,佛教,正式登記,02-29111960,黃承玉,,121.537696838379,24.9600696563721
1757535,聖靈宮,玄天上帝,,,新北市,新北市淡水區清水街224號,道教,補辦登記,-,林鴻圖,,121.440277099609,25.1715145111084
1757538,慈雲寺,普庵祖師,,,臺北市,臺北市萬華區福星里漢口街2段119、121、123號,佛教,正式登記,02-23515254,張雙雙,,121.503898620605,25.046459197998
1757549,正德寺,普庵祖師,,,新竹市,新竹市東區新莊里新莊街336號,佛教,正式登記,03-5772467,謝文烽,,121.018844604492,24.789888381958
1757550,文華福德宮,福德正神,,,新竹市,新竹市東區文華里8鄰光華街42之8號,道教,正式登記,03-5317281,魏炳煌,,120.973052978516,24.8151683807373
1757583,財團法人劍潭古寺,普庵祖師,,,臺北市,臺北市中山區北安里北安路805巷6號,佛教,正式登記,02-25323834,張安平,,121.548118591309,25.0821228027344
1757588,財團法人桃園市大溪區仁和宮,開漳聖王,,,桃園市,桃園市大溪區仁愛里5鄰埔頂街19號,道教,正式登記,03-3802836,藍勝民,,121.275901794434,24.9019107818604
1757589,財團法人台北市南海普陀山慧濟寺,普庵祖師,,,臺北市,臺北市士林區中山北路7段190巷34之1號,佛教,正式登記,02-28715131,邱月華,,121.536201477051,25.126350402832
1757590,財團法人台灣省桃園縣中壢玉尊宮,玉皇大帝,,,桃園市,桃園市中壢區永福里7鄰西園路97號,道教,正式登記,03-4528380,賴阿完,,121.234901428223,24.9813194274902
1757628,大鄉萬善祠,有應公,,,新竹縣,新竹縣竹東鎮中豐路三段56號,道教,補辦登記,03-5956592,馮正煒,,121.085121154785,24.7270793914795
1757633,桃園明倫三聖宮,關聖帝君,,,桃園市,桃園市龜山區三聖路639號,道教,補辦登記,03-3345679,簡朝吉,,121.331855773926,25.0009860992432
1757638,新竹市保安宮,保生大帝,,,新竹市,新竹市東區東大路三段439巷27-9號,道教,正式登記,03-5363585,謝龍壽,,120.970138549805,24.8102054595947
1757641,昊天宮,玉皇大帝,,,桃園市,桃園市楊梅區光華里文化街295巷45號,道教,正式登記,03-4820011,陳連松,,121.184700012207,24.9155197143555
1757642,樹福宮,福德正神,,,新北市,新北市樹林區水源街75號,道教,正式登記,02-26811485,張土生,,121.425498962402,24.9823608398438
1757667,蘆洲真久宮,保生大帝,,,新北市,新北市蘆洲區仁愛里三民路98巷21號,道教,補辦登記,02-22822718,白美玉,,121.472801208496,25.0874900817871
1757701,新安宮,三官大帝,,,基隆市,基隆市中山區安一路34巷51號,道教,正式登記,02-24253798,劉林宗,,121.736000061035,25.1320209503174
1757708,台北市天竺寺,釋迦牟尼佛,,,臺北市,臺北市北投區林泉里幽雅路杏林巷3-7號,佛教,補辦登記,02-28978716,鄒春桂,,121.518096923828,25.1376800537109
1757709,佛樺靜舍,普庵祖師,,,臺北市,臺北市北投區湖山里湖底路20-7號,佛教,補辦登記,02-28613287,李海南(代),,121.537902832031,25.1477909088135
1757710,聖覺寺,釋迦牟尼佛,,,新北市,新北市汐止區汐萬路三段285號,佛教,補辦登記,02-26467171,林啟雄,,121.631698608398,25.1132392883301
1757711,玉勒紫明代天府建凌宮五大巡總廟,五府千歲,,,新北市,新北市汐止區北山里16鄰明峰街288號,道教,補辦登記,02-26952731,朱紫明,,121.625602722168,25.068489074707
1757716,福興宮,開漳聖王,,,桃園市,桃園市復興區澤仁村中正路130號,道教,正式登記,03-3822797,莊書維,,121.351600646973,24.8176403045654
1757722,萬佛庵,普庵祖師,,,新竹縣,新竹縣峨眉鄉七星村14鄰6寮59號,佛教,正式登記,03-5800065,方素珠,,121.022903442383,24.6519908905029
1757723,峨眉書院,濟公活佛,,,新竹縣,新竹縣峨眉鄉湖光村13鄰12寮18號之4,道教,補辦登記,037-602888,蔡韶悅,,120.978996276855,24.6810607910156
1757868,西靈巖,普庵祖師,,,新北市,新北市貢寮區和美里和美街49號,佛教,補辦登記,02-24902329,陳黃連合,,121.921203613281,25.1051006317139
1757870,軟橋福德祠,福德正神,,,新竹縣,新竹縣竹東鎮軟橋里2鄰50之1號,道教,正式登記,03-5969289,彭伸賢,,121.09741973877,24.695463180542
1757871,五穀宮,神農大帝,,,新竹縣,新竹縣竹東鎮二重里中興路三段73巷30號,道教,正式登記,03-5826243,呂森枝,,121.056663513184,24.7656803131104
1757876,修心宮,普庵祖師,,,新竹縣,新竹縣芎林鄉新鳳村10鄰燥坑21之2號,道教,補辦登記,03-5924891,黃國相,,121.100700378418,24.7662773132324
1757937,黃帝大廟,軒轅黃帝,蓮花菩薩,,桃園市,桃園市蘆竹區黃帝街259巷9號,道教,補辦登記,03-3247258,溫春蓮,,121.2958984375,25.0909805297852
1757981,指源宮,楊府真人,,,新竹市,新竹市東區水源里14鄰溪州路59巷22號,道教,補辦登記,03-5720196,溫漢柱,,120.996070861816,24.8085269927979
1757984,新莊武聖廟,關聖帝君,,,新北市,新北市新莊區文衡里新莊路340號,道教,正式登記,02-29923785,林俊德,,121.450202941895,25.0337009429932
1757988,蓮雲禪苑,釋迦牟尼佛,,,臺北市,臺北市中正區三愛里連雲街74巷5號,佛教,正式登記,02-23515258,陳水蓮,,121.532241821289,25.037540435791
1758001,乾華十八王公廟,十八王公,,,新北市,新北市石門區茂林里坪林52號,道教,補辦登記,02-26382453,練清陽,,121.594497680664,25.2702598571777
1758007,野柳福德宮,福德正神,,,新北市,新北市萬里區野柳里港西98號後方,道教,補辦登記,02-24922536,李政順,,121.685813903809,25.2057971954346
1758020,松山水福宮,水德星君,,,臺北市,臺北市松山區慈祐里松河街3號,道教,補辦登記,02-27628030,黃順益,,121.571899414063,25.0508098602295
1758038,福東宮,福德正神,,,基隆市,基隆市暖暖區八堵路1巷40之1號,道教,補辦登記,02-24572176,陳有用,,121.736701965332,25.1102409362793
1758056,艋舺青山宮,靈安尊王,,,臺北市,臺北市萬華區青山里貴陽街2段218號,道教,正式登記,02-23822296,黃清源,,121.49951171875,25.0399971008301
1758064,碧雲寺,釋迦牟尼佛,,,新竹市,新竹市東區寶山路408號,佛教,正式登記,03-5243583,釋性明,,120.989837646484,24.7849102020264
1758065,淨土寺,釋迦牟尼佛,,,新竹市,新竹市東區頂竹里3鄰竹蓮街26巷7號,佛教,正式登記,03-5615531,謝月寶,,120.971939086914,24.797830581665
1758088,九蓮寺,九天玄女,,,臺北市,臺北市士林區臨溪里劍南路203巷6號,道教,正式登記,02-28411089,謝章鈞,,121.559700012207,25.1032199859619
1758089,慈悟寺,釋迦牟尼佛,,,臺北市,臺北市士林區天母里中山北路7段219巷167號,佛教,正式登記,02-28732819,許梅春,,121.532501220703,25.1336498260498
1758094,王福宮,二府王爺,,,基隆市,基隆市安樂區湖海路二段192號,道教,補辦登記,02-24314514,張福長,,121.706809997559,25.1670894622803
1758102,明山宮,五年千歲,,,臺北市,臺北市北投區永和里行義路臨115號,道教,補辦登記,02-28728028,簡明崑,,121.528999328613,25.1280193328857
1758103,桃源福德宮,福德正神,,,臺北市,臺北市北投區桃源里中央北路三段62號,道教,正式登記,02-28918371,簡芳明,,121.485198974609,25.1382999420166
1758115,財團法人新北市北極宮,玄天上帝,,,新北市,新北市板橋區溪崑二街73巷1號,道教,正式登記,02-26815752,王清水,,121.428100585938,24.9903106689453
1758116,財團法人台灣省台北縣中華道教普天宮,水德星君,,,新北市,新北市三峽區溪北里1鄰介壽路3段172巷36號,道教,正式登記,02-26711746,方建成,,121.404602050781,24.9420890808105
1758117,財團法人台北市醒心宮,孚佑帝君,,,臺北市,臺北市大同區迪化街１段南芳里307巷9號,道教,正式登記,02-25593512,游淑禎,,121.509201049805,25.0595703125
1758127,龍鳳巖,顯應祖師,,,新北市,新北市五股區民義路1段107巷23號,道教,補辦登記,02-22913964,蔣根煌,,121.431999206543,25.0844993591309
1758128,三重興德祠,福德正神,,,新北市,新北市三重區中興里5鄰中興北街臨40之2號,道教,補辦登記,02-29953276,陳棟隆,,121.469497680664,25.0490207672119
1758138,福景宮,福德正神,,,臺北市,臺北市大安區通化里光復南路698號,道教,正式登記,02-27014369、23252301,陳秋南,,121.557235717773,25.0296878814697
1758171,福定宮,福德正神,,,基隆市,基隆市安樂區定國里定街11巷18號,道教,補辦登記,02-24238180,李振銘(暫代),,121.733421325684,25.1335468292236
1758176,順天理護國宮,玉皇大帝,,,桃園市,桃園市中壢區五權里五興路259號,道教,補辦登記,03-4941851,袁余素娥,,121.194618225098,24.9630947113037
1758180,北投區廣福宮,福德正神,,,臺北市,臺北市北投區中庸里大同街臨329之3號,道教,正式登記,02-28971028,高強,,121.499298095703,25.1405696868896
1758181,南天宮,孚佑帝君,,,新北市,新北市汐止區瑞松街18巷9號,道教,補辦登記,02-26419886,陳清松,,121.64510345459,25.104679107666
1758196,東華聖宮,東華帝君,,,新北市,新北市新店區華城路98之1號,道教,補辦登記,02-22121014,林純美,,121.517601013184,24.9415798187256
1758197,新店玫瑰社區福德宮,福德正神,,,新北市,新北市新店區玫瑰路35號,道教,補辦登記,02-22155900,張耿獻,,121.495697021484,24.9503993988037
1758198,後港昭德宮,天上聖母,,,新北市,新北市新莊區南港里後港二路18號,道教,正式登記,02-22022193,李華順,,121.422401428223,25.023609161377
1758199,靈芝慈惠堂,瑤池金母,,,新北市,新北市鶯歌區尖山里黃厝街9號,道教,補辦登記,02-26784479,王奕宗,,121.343101501465,24.9460391998291
1758206,財團法人台北市木柵忠順廟,保儀尊王,,,臺北市,臺北市文山區中崙路13號,道教,正式登記,02-29394852,陳欽賜,,121.564598083496,24.9836101531982
1758223,慈穩寺,釋迦牟尼佛,,,桃園市,桃園市蘆竹區山腳村6鄰70號,佛教,補辦登記,03-3242671,蔡艷紅,,121.284103393555,25.0827198028564
1758273,御聖宮,關聖帝君,,,基隆市,基隆市中正區新豐街161巷142之5號,道教,補辦登記,02-24693166,蘇張春,,121.791999816895,25.1391506195068
1758276,天龍宮,玄天上帝,,,新北市,新北市金山區萬壽里海興路43之2號,道教,補辦登記,02-24982876,陳芳雄,,121.627799987793,25.2390594482422
1758277,坤天亭,中壇元帥,,,臺北市,臺北市士林區富洲里延平北路8段96巷15號,道教,補辦登記,02-28106227,陳美瓚,,121.485000610352,25.1046104431152
1758281,玄龍宮,玄天上帝,,,基隆市,基隆市中山區太白街111巷37號,道教,補辦登記,02-24231019,吳國強,,121.743598937988,25.1483097076416
1758282,太平宮,福德正神,,,基隆市,基隆市中山區中山一路189巷34號,道教,正式登記,02-24233353,羅珮鳳,,121.73860168457,25.1335964202881
1758290,北投集福宮,福德正神,,,臺北市,臺北市北投區清江里磺港路68號,道教,補辦登記,02-28935859,吳萬強,,121.503196716309,25.1320209503174
1758300,財團法人桃園市壽山巖觀音寺,普庵祖師,,,桃園市,桃園市龜山區萬壽路2段6巷111號,佛教,正式登記,03-3295616,林正峰,,121.365501403809,25.0032291412354
1758301,財團法人台北市十普寺,釋迦牟尼佛,,,臺北市,臺北市中正區頂東里南昌路2段140號,佛教,正式登記,02-23679824,陳玉峰,,121.522796630859,25.025239944458
1758304,財團法人台北市萬和宮,福德正神,,,臺北市,臺北市大同區鄰江里迪化街2段304號,道教,正式登記,02-25965316,黃宏瑜,,121.513603210449,25.0738906860352
1758317,東窰太子宮,三太子,,,新竹市,新竹市香山區東香里柴橋路256巷1號,道教,補辦登記,03-5202616,詹順發,,120.962959289551,24.7660732269287
1758318,浸水南靈宮,五府千歲,,,新竹市,新竹市北區浸水里6鄰浸水南街53號,道教,正式登記,03-5388865,楊松棋,,120.92440032959,24.7980804443359
1758354,金山寺,釋迦牟尼佛,,,新北市,新北市泰山區明志路三段163巷8弄1號,佛教,補辦登記,02-27830342,卓麗珠,,121.425300598145,25.0393695831299
1758364,林口永善寺,普庵祖師,,,新北市,新北市林口區中湖里佳林路74號,佛教,補辦登記,02-26011896,王國華,,121.385803222656,25.0808601379395
1758369,淡水十方禪林,釋迦牟尼佛,,,新北市,新北市淡水區水源里山子頂25之1號,佛教,補辦登記,02-26206017,高銘桐,,121.492202758789,25.1867694854736
1758370,鄞山寺,定光佛,,,新北市,新北市淡水區鄧公路15號,佛教,正式登記,02-26228965,練瑞銘,,121.449096679688,25.1699504852295
1758375,玉旨無極慈母宮,驪山老母,,,新北市,新北市深坑區昇高里王軍寮7之5號,道教,補辦登記,02-26647598,蔡貴德,,121.614196777344,24.985559463501
1758386,太和堂,釋迦牟尼佛,,,新竹市,新竹市東區南門里12鄰林森路67巷5號,佛教,正式登記,03-5234302,鄭埱精,,120.967926025391,24.8009414672852
1758387,古峰寺,釋迦牟尼佛,,,新竹市,新竹市東區高峰里7鄰高峰路223號,佛教,正式登記,03-5259243,薛春蘭,,120.977745056152,24.7855262756348
1758403,清湶寺,地藏王菩薩,,,基隆市,基隆市七堵區自強路127號之1,佛教,補辦登記,02-24555271,阮進興,,121.709686279297,25.1195449829102
1758404,自強里水頭福德廟,福德正神,,,基隆市,基隆市七堵區自強里自強路149號旁,道教,補辦登記,02-2451,林明儒,,121.711112976074,25.1166343688965
1758437,天王宮,李靖托塔天王,,,新竹市,新竹市北區民富里民富街178巷23弄2號,道教,正式登記,03-5225968,林秋同,,120.958282470703,24.8072547912598
1758445,海會寺,釋迦牟尼佛,,,新北市,新北市新店區直潭里灣潭路72之1號,佛教,正式登記,02-29141275,李月霞,,121.537895202637,24.9420604705811
1758446,地母庵,燃燈佛,釋迦牟尼佛,彌勒佛,新北市,新北市樹林區東山里東和街71之1號,佛教,補辦登記,02-86852993,許金英,,121.392097473145,24.9868698120117
1758454,財團法人台北市北安宮,天上聖母,,,臺北市,臺北市萬華區頂碩里西藏路256號,道教,正式登記,02-23021881,羅碧霞,,121.501586914063,25.0297622680664
1758464,法靈寺,釋迦牟尼佛,,,新北市,新北市雙溪區外平林14號,佛教,補辦登記,02-24933048,蘇建明,,121.858734130859,25.0377750396729
1758467,龍山慈惠堂,瑤池金母,,,新北市,新北市泰山區黎明里5鄰橫窠雅42號,道教,補辦登記,02-29095420,李金英,,121.414108276367,25.0680179595947
1758483,寶蓮寺,釋迦牟尼佛,,,桃園市,桃園市觀音區大同里中山路二段388巷36號,佛教,正式登記,03-4982704,陳秀蓮,,121.129096984863,25.0149803161621
1758484,玉京山大羅上仙府,玉皇大帝,,,新北市,新北市石碇區永定里8鄰蚯蚓坑42號,道教,補辦登記,02-26631111,陳俊哲,,121.68465423584,25.0065727233887
1758485,終南洞三聖宮,孚佑帝君,,,新北市,新北市汐止區民權街1段1巷12弄1號,道教,補辦登記,02-26405279,呂見輝,,121.622703552246,25.0534496307373
1758539,共和宮,劉府王爺,,,臺北市,臺北市士林區社新里社子街117號,道教,正式登記,02-28124828,林德勝,,121.505302429199,25.0882396697998
1758540,慈諴宮,天上聖母,,,臺北市,臺北市士林區義信里大南路84號,道教,正式登記,02-28802972,江運永,,121.524696350098,25.0895195007324
1758545,王爺廟,劉府王爺,,,基隆市,基隆市中山區仁安街45號,道教,補辦登記,02-24264633,李銘德,,121.747467041016,25.1452960968018
1758555,祖師禪林,燃燈佛,釋迦牟尼佛,彌勒佛,臺北市,臺北市北投區大屯里復興三路198號,佛教,正式登記,02-28932241,羅火旺,,121.50520324707,25.14967918396
1758564,吉福宮,郭子儀,,,臺北市,臺北市信義區松隆里松山路臨679-1號,道教,補辦登記,02-27285107,葉任平,,121.581802368164,25.0353107452393
1758570,法主宮,法主聖君,,,新北市,新北市淡水區下圭柔山100之1號,道教,補辦登記,02-26228530,葉水金,,121.437934875488,25.2105884552002
1758571,淡水新興福德宮,福德正神,,,新北市,新北市淡水區新民街226巷2號旁,道教,補辦登記,02-26206455,田美裕,,121.436302185059,25.1805801391602
1758577,宏善寺,釋迦牟尼佛,,,桃園市,桃園市桃園區三元街407巷50號,佛教,正式登記,03-3328253,釋宗倫,,121.322601318359,25.0106506347656
1758578,雲登山寺,釋迦牟尼佛,,,新北市,新北市深坑區昇高村王軍寮7之2號,佛教,補辦登記,02-22620113,周勝雲,,121.614402770996,24.9856491088867
1758581,保安宮,保儀尊王,,,新北市,新北市瑞芳區大寮路49巷5之2號,佛教,補辦登記,093-2070868,顏東盛,,121.782302856445,25.0975093841553
1758591,眾聖宮,大眾爺,,,桃園市,桃園市大園區後厝村1鄰40號,道教,正式登記,03-3853225,陳連壽,,121.225051879883,25.0875701904297
1758607,承德寺,釋迦牟尼佛,,,桃園市,桃園市蘆竹區山腳村山外路25號,佛教,補辦登記,03-3243359,陳財旺,,121.286499023438,25.0831527709961
1758627,慈願寺,釋迦牟尼佛,,,新北市,新北市貢寮區美豐里雞母嶺街53之2號,佛教,補辦登記,02-24902669,王梅,,121.888198852539,25.0688304901123
1758630,竹東慈惠堂,瑤池金母,,,新竹縣,新竹縣竹東鎮大鄉里中豐路三段476號,道教,正式登記,03-5965860,謝國銀,,121.074722290039,24.7213287353516
1758642,鳳山寺,釋迦牟尼佛,,,新竹縣,新竹縣湖口鄉波羅村7鄰新興路838巷101號,佛教,正式登記,03-5981369,陳全成,,121.013900756836,24.8786602020264
1758683,安國寺,釋迦牟尼佛,,,臺北市,臺北市北投區大屯里復興三路101巷10號,佛教,正式登記,02-28964558,張優理,,121.499801635742,25.1596794128418
1758684,湄聖宮,天上聖母,,,新北市,新北市永和區永樂里安樂路463巷12號,道教,補辦登記,02-29230744,陳蔡春煌,,121.513969421387,25.0050277709961
1758697,佛光山石門北海道場,釋迦牟尼佛,,,新北市,新北市石門區石門里內石門78之1號,佛教,補辦登記,02-26382511,李月嬌,,121.570701599121,25.2553100585938
1758698,保安宮,保生大帝,,,新北市,新北市板橋區溪頭里15鄰長江路三段5之1號旁,道教,補辦登記,02-82528537,葉德生,,121.471801757813,25.0336303710938
1758835,福星宮,福德正神,,,新北市,新北市板橋區成和里金門街127巷19號,道教,補辦登記,02-26842522,王旭昇,,121.433898925781,24.9911308288574
1758836,潤德宮,福德正神,,,新北市,新北市板橋區成和里大觀路3段36巷83之1號,道教,補辦登記,02-26759484,黃金火,,121.434501647949,24.9976596832275
1758840,五谷金聖殿,神農大帝,,,新北市,新北市汐止區勤進路418號旁,道教,補辦登記,02-26423828,李延坤,,121.664001464844,25.0535907745361
1758849,三重鎮安亭,中壇元帥,,,新北市,新北市三重區開元里三和路一段19號,道教,補辦登記,02-29732314,李訓賢,,121.503601074219,25.0647506713867
1758855,昭明寺,釋迦牟尼佛,,,臺北市,臺北市士林區福林里中山北路5段56號,佛教,正式登記,02-28821581,柯麗雲,,121.526397705078,25.0831699371338
1758860,福德宮,福德正神,,,基隆市,基隆市中山區西定路198之1號,道教,補辦登記,02-24287507,陳文宗,,121.732696533203,25.1364402770996
1758896,財團法人台北市蓮友念佛團,阿彌陀佛,,,臺北市,臺北市中山區力行里朱崙街63號,佛教,正式登記,02-2771-4544;2772-5174,金子源,,121.541923522949,25.0500774383545
1758901,財團法人台灣省基隆市大佛禪院,釋迦牟尼佛,,,基隆市,基隆市信義區壽山路17號,佛教,正式登記,02-24222296,,,121.750900268555,25.1331253051758
1758903,財團法人新北市泰山巖,顯應祖師,,,新北市,新北市泰山區明志里應化街32號,佛教,正式登記,02-29018371,林志峰,,121.423500061035,25.0440998077393
1758905,財團法人新竹縣五指山玉皇宮,關聖帝君,孚佑帝君,九天司命,新竹縣,新竹縣北埔鄉外坪村8鄰六股11之2號,道教,正式登記,03-5802053,巫明火,,121.089401245117,24.6419105529785
1758906,財團法人天恩彌勒佛院,彌勒佛,,,新竹縣,新竹縣峨眉鄉湖光村快樂路1號,彌勒大道,正式登記,03-5806632,汪慈光,,120.987449645996,24.6819324493408
1758908,檳榔坑頭福德宮,福德正神,,,新北市,新北市新店區中興里檳榔路151號之1,道教,補辦登記,02-29114641,廖萬益,,121.545799255371,24.9608001708984
1758911,清慈宮,玄天上帝,,,新北市,新北市萬里區雙興里太和11號之3,道教,補辦登記,02-24929006,賴忠義,,121.659797668457,25.1764907836914
1758962,清涼寺,普庵祖師,,,新北市,新北市蘆洲區復興里復興路323巷4號,佛教,補辦登記,02-22888032,江麗素,,121.483901977539,25.0914402008057
1758963,桃園市福德宮,福德正神,,,桃園市,桃園市桃園區中山路2號,道教,補辦登記,03-3332697,蘇家永,,121.313003540039,24.9954891204834
1758964,西廟,普庵祖師,,,桃園市,桃園市桃園區西湖里1鄰中山路220號,道教,正式登記,03-3678977,游財登,,121.307601928711,24.9931087493896
1758965,集順廟,保儀尊王,,,新北市,新北市深坑區深坑街135號,道教,補辦登記,02-26642366,高銘金,,121.613502502441,25.0012302398682
1758967,瑞慈宮,天上聖母,,,新北市,新北市瑞芳區爪峰里三爪子坑路106巷190號,道教,正式登記,02-24975539,廖吉男,,121.80899810791,25.1032104492188
1758968,四腳亭吉安宮,天上聖母,,,新北市,新北市瑞芳區吉慶里瑞竹路91號,道教,補辦登記,02-24577381,呂文德,,121.763900756836,25.1029090881348
1758972,觀宗寺,釋迦牟尼佛,,,新北市,新北市淡水區草東里中正路15號,佛教,補辦登記,02-26262311,吳博英,,121.442901611328,25.1695709228516
1758983,財團法人台北行天宮,關聖帝君,,,臺北市,臺北市中山區行政里民權東路2段109號,道教,正式登記,02-25027924,吳岳羽,,121.533500671387,25.0627498626709
1758998,增昌宮,玉皇大帝,,,新竹縣,新竹縣橫山鄉豐田村3鄰25號,道教,正式登記,03-5931916,葉金傳,,121.165283203125,24.7096405029297
1758999,樂善堂,普庵祖師,,,新竹縣,新竹縣橫山鄉豐鄉村大山背3鄰31號,佛教,正式登記,03-5960674,葉雲燭,,121.139450073242,24.6993274688721
1759048,新竹縣竹北市伍福宮,福德正神,,,新竹縣,新竹縣竹北市勝利二路169號,道教,正式登記,03-5503600,彭吉台,,121.029151916504,24.8219547271729
1759055,發一光耀佛堂,彌勒佛,,,新竹縣,新竹縣竹北市新港里新港3街2段1號,一貫道,補辦登記,03-5566721,藍百合,,120.94930267334,24.8491497039795
1759097,新竹市東寧宮,地藏王菩薩,,,新竹市,新竹市東區東門里11鄰東門街146號,佛教,正式登記,03-5233257,吳榮聲,,120.969100952148,24.8042602539063
1759102,三和宮,三山國王,,,新竹縣,新竹縣關西鎮新富里5鄰老社寮34號,道教,正式登記,03-5872996,李國楻,,121.178771972656,24.7657222747803
1759104,保安宮,保儀尊王,,,新北市,新北市坪林區石嘈里石嘈10號,道教,正式登記,02-26656139,林文恭,,121.728424072266,24.9584541320801
1759113,朱玄堂,朱府王爺,,,新北市,新北市石碇區潭邊里10鄰小粗坑1之2號,道教,補辦登記,02-26632356,朱光男,,121.673110961914,24.9826679229736
1759114,大願山拜佛寺,釋迦牟尼佛,,,新北市,新北市石碇區格頭里北宜路5段火燒樟巷8號,佛教,補辦登記,02-26651118,鄭國增,,121.625297546387,24.9561100006104
1759116,慈上堂,三清道祖,,,新北市,新北市汐止區橫科里橫科路407巷25弄17號,道教,補辦登記,02-26401935,周律,,121.626403808594,25.0490398406982
1759117,王母救世宮,瑤池金母,,,新北市,新北市汐止區保長里長興街二段50巷50號,道教,補辦登記,02-86475180,黃英敏,,121.675498962402,25.080680847168
1759123,明倫講堂,明明上帝,,,新北市,新北市新店區北宜路2段615巷30號,一貫道,補辦登記,02-22173500,王富貴,,121.57080078125,24.9577503204346
1759124,法界禪寺,釋迦牟尼佛,,,新北市,新北市樹林區樹興里文化街112巷17弄2號,佛教,正式登記,02-26861430,黃秀芍,,121.416801452637,24.9901905059814
1759125,福興廟,福德正神,,,新北市,新北市樹林區柑園里柑園街2段22號,道教,補辦登記,02-26801680,鄧萬興,,121.387603759766,24.9557495117188
1759126,南海聖靈宮,天上聖母,,,新北市,新北市鶯歌區尖山里4鄰尖山路240巷21弄23號旁,道教,補辦登記,02-26706487,任得南,,121.342529296875,24.9476623535156
1759133,財團法人台灣省桃園縣楊梅妙法道場,燃燈佛,釋迦牟尼佛,彌勒佛,桃園市,桃園市楊梅區楊江里武營街2巷30號,佛教,正式登記,03-4750501,吳國良,,121.142601013184,24.9075508117676
1759189,新竹市內湖龍正宮,天上聖母,,,新竹市,新竹市香山區內湖里內湖路90巷1號,道教,補辦登記,03-5375396,莊清旗,,120.905204772949,24.7428722381592
1759190,港南里順天宮,石明仙祖,,,新竹市,新竹市香山區港南里4鄰海埔路74巷15號,道教,補辦登記,03-5387383,鄭成光,,120.927619934082,24.8186988830566
1759191,福靈宮,神農大帝,,,新竹市,新竹市香山區朝山里2鄰中華路五段457號,道教,補辦登記,03-5373567,劉文棋,,120.91332244873,24.7624015808105
1759207,南港慈雲寺,濟公活佛,,,臺北市,臺北市南港區中研里福山街44巷15弄1號,道教,正式登記,02-27830743,李漢章 ,,121.617301940918,25.0452404022217
1759217,大願禪寺,釋迦牟尼佛,,,桃園市,桃園市龜山區兔子坑里17鄰大湖頂61-6號,佛教,補辦登記,03-3292767,李枝億,,121.382789611816,24.9937133789063
1759221,三元宮(三湖),三官大帝,,,桃園市,桃園市楊梅區三湖里9鄰楊湖路三段600號,道教,正式登記,03-4722857,王朝庚,,121.099403381348,24.9127902984619
1759297,永豐宮,福德正神,,,新竹市,新竹市東區前溪里3鄰經國路一段156巷228之1號,道教,補辦登記,03-5323297,溫文泰,,120.987548828125,24.8185405731201
1759330,慈鳳宮,玉皇三公主娘娘,,,基隆市,基隆市七堵區六堵里工建西路32之1號,道教,補辦登記,02-24511419,藍寶麵,,121.70369720459,25.092170715332
1759332,金山禪寺,釋迦牟尼佛,,,新北市,新北市中和區景南里景新街467巷50弄18號(暫厝),佛教,正式登記,02-29421358,許富喻,,121.518402099609,24.9889392852783
1759333,佛教靈宗仁慈寺,釋迦牟尼佛,,,新北市,新北市中和區圓通路367巷68號,佛教,正式登記,02-22430222,詹舜堯,,121.493469238281,24.9833717346191
1759338,普賢寺,釋迦牟尼佛,,,新北市,新北市三峽區頭寮坑路13號,佛教,補辦登記,02-26726170,許光彥,,121.441162109375,24.9145545959473
1759339,北天玉福宮,福德正神,,,新北市,新北市三峽區安坑里建安140號之12,道教,補辦登記,02-26726572,張武明,,121.464202880859,24.9141807556152
1759340,下塔悠福德爺宮,福德正神,,,臺北市,臺北市中山區金泰里敬業三路196號,道教,正式登記,02-25322416,許萬通,,121.556602478027,25.077880859375
1759341,台北保霞宮,保生大帝,,,臺北市,臺北市中山區中庄里松江路226巷21號,道教,正式登記,02-25711706,陳建和,,121.535499572754,25.0697498321533
1759345,慶安宮,福德正神,,,桃園市,桃園市大溪區埔仁路352號,道教,正式登記,0932-927497,盧茂榮,,121.280181884766,24.9039916992188
1759346,普濟堂,關聖帝君,,,桃園市,桃園市大溪區福仁里普濟路124號,道教,正式登記,03-3882054,謝昌明,,121.286102294922,24.8865699768066
1759347,西龍巖廟,普庵祖師,,,新北市,新北市八里區大崁里大堀湖22號,佛教,補辦登記,02-26103422,李文雄,,121.423034667969,25.1501312255859
